,Cleaned_name,Item_desp,Service_desp,pay_num,order_num
1394,Eastern cape - health,STOOL  FOOT;DOUBLE STEP;RUBBER TOP,0,0,12951.68
1395,Eastern cape - health,SUCTION SYSTEM,0,0,155566.95
1396,Eastern cape - health,SUCTION SYSTEM TUBE WITH CANNULA REUSABLE,0,0,722.0
1397,Eastern cape - health,SUCTION UNIT,0,0,769044.05
1398,Eastern cape - health,SUCTION UNIT WALL SUCTION,0,0,102497.0
1399,Eastern cape - health,"SYRINGE,MEDICAL",0,0,100530.0
1400,Eastern cape - health,"SYRINGE,MEDICAL  DENTAL",0,0,43334.64
1401,Eastern cape - health,Security,0,2665325,4442209.15
1402,Eastern cape - health,"TABLE,MEDICAL",0,0,13788.2
1403,Eastern cape - health,"TABLE,MEDICAL  CARDIAC",0,0,175950.0
1404,Eastern cape - health,"TABLE,MEDICAL THEATRE",0,0,3707804.33
1405,Eastern cape - health,TAPE,0,0,1115.7
1406,Eastern cape - health,"TAPE,ADHESIVE,SURGICAL",0,0,84790.0
1407,Eastern cape - health,"TAPE,SURGICAL",0,0,41700.0
1408,Eastern cape - health,TENT FLAGS AND ACCESORIES,0,1275739,4244101.08
1409,Eastern cape - health,TEST STRIPS,0,27853,49737.5
1410,Eastern cape - health,TESTER TEMPERATURE,0,0,19061.25
1411,Eastern cape - health,TOWEL,0,0,4200.0
1412,Eastern cape - health,"TOWEL,PAPER",0,0,393320.0
1413,Eastern cape - health,TRANSDUCER,0,0,907625.11
1414,Eastern cape - health,TRANSFER OF FUNDS FOR ADMINISTRATION OF STIPEND,0,0,41496455.0
1415,Eastern cape - health,TRANSPORT,0,0,22000.0
1416,Eastern cape - health,TROLLEY,0,0,163429.76
1417,Eastern cape - health,TROLLEY  EMERGENCY,0,0,42671.1
1418,Eastern cape - health,"TROLLEY / CARRIER, LINEN BAG, SINGLE",0,0,38622.0
1419,Eastern cape - health,TROLLEY DRESSING 2 TIER,0,0,205568.0
1420,Eastern cape - health,"TROLLEY STEEL PATIENT TRAUMA HEIGHT ADJUSTABLE,  X-RAY CASSETTE HOLDER, OXYGEN CYLINDER HOLDER AND DRIP ROD, SLIDE RAILS ON 4 CASTORS",0,0,192731.6
1421,Eastern cape - health,"TROLLEY,MEDICAL",0,61546,106988.5
1422,Eastern cape - health,TROUSERS,0,0,18068.8
1423,Eastern cape - health,TROUSERS  TROUSERS TROUSER,0,0,87185.0
1424,Eastern cape - health,TROUSERS COMBAT,0,0,309815.6
1425,Eastern cape - health,TUBE,0,0,1362414.84
1426,Eastern cape - health,"TUBE,SURGICAL",0,0,459.5
1427,Eastern cape - health,TUMBLE DRYER,0,0,54000.0
1428,Eastern cape - health,ULTRASONIC EQUIPMENT,0,0,839370.4
1429,Eastern cape - health,UNIT,0,0,15295238.92
1430,Eastern cape - health,URINAL,0,0,24150.0
1431,Eastern cape - health,VACUUM CLEANER HOOVER HEAVY DUTY 1600W WAP EXTRACT 600,0,0,33942.48
1432,Eastern cape - health,VACUUM HOSE PROPBE,0,0,2559.0
1433,Eastern cape - health,"VENTILATOR,MEDICAL",0,6036268,12709007.84
1434,Eastern cape - health,WASHING MACHINE,0,0,81000.0
1435,Eastern cape - health,"WIRE,GUIDE",0,0,134837.5
1436,Eastern cape - public works,0,0,22741595,133341630.1
1437,Eastern cape - public works,Infrastructure,DESTRUCTION;CONSTRUCTION;MAINTENANCE OF ROAD,970615,6655317.38
1438,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Aliwal North Hospital,19186256,22600000.0
1439,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  All Saints Hospital,415936,6402652.02
1440,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Bambisana Hospital,542619,761910.0
1441,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Bedford Hospital: Mthatha,963047,9508885.3
1442,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Bhisho Hospital,3834938,6998594.22
1443,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Butterworth Nurses Home Hospital,1645810,7890541.0
1444,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Canzibe Hospital,2616446,8848725.6
1445,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Cecilia Makiwane Hospital,878479,1134799.87
1446,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Dora Ngindza Phase 2,4863592,5065261.0
1447,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Dora Nginza Hospital: Port Elizabeth,14418809,33548878.85
1448,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Dordretch Hospital,979264,4805144.45
1449,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Duncan Village Clinic,209096,1144671.8
1450,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Empilweni Hospital,4865325,4889649.35
1451,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Frere Hospital: East London,0,48818261.23
1452,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Glen Grey : Lady Frere,1741847,5425180.87
1453,Eastern cape - public works,Infrastructure,"Upgrade of Health Facilitiy-  Isilimela Hospital, Port St Johns",840778,2056268.0
1454,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Isilimela Hospital: 20 bedded ward,2464125,5714475.4
1455,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Isolation Wards:  Burgersdorp,446013,3536556.26
1456,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Komani Hospital Phase 2,4452225,18910959.740000002
1457,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Komga Hospital,1433397,3394371.86
1458,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Lady Grey Hospital,2283847,4929092.0
1459,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Madwaleni Hospital,12803728,19735588.32
1460,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Majorie Parrish,1488998,7012254.95
1461,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Mlamlii Hospital,14360078,23600000.0
1462,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Sawas Memorial Hospital: Jansenville,2573680,8569718.7
1463,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Siphethu Hospital: Ntabankulu,1616494,14470536.0
1464,Eastern cape - public works,Infrastructure,"Upgrade of Health Facilitiy-  Sir Henry Elliot Hospital, Mthatha",642957,2731787.34
1465,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Sir Henry Hospital Phase II : Mthatha,4320039,6880804.0
1466,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  St Elizabeth Hospital: Lusikisiki,1413550,2938542.1
1467,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  St Elizabeth Phase 2,411684,487669.0
1468,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  St Lucy Hospital,6237738,32018566.58
1469,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Steynburg Hospital,2088583,14875999.8
1470,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Stutterheim Hospital,706118,707400.0
1471,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Tafalofefe Hospital,1648309,4735746.0
1472,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Willomore Hospital,1506561,1561682.11
1473,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-  Winterberg TB Hospital,1535108,3548491.75
1474,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Adelaide Hospital,1512034,5171922.09
1475,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Bambisana Hospital,5729760,5804729.33
1476,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Bambisana Hospital Phase 3,105802,124792.25
1477,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Bambisana Hospital: Port St John,382298,458160.0
1478,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Butterworth,2478856,2478856.05
1479,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Butterworth Nurses Home Hospital,1645810,7890541.0
1480,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Cala Hospital,821673,6772937.54
1481,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Cecilia Makiwane,706118,707400.0
1482,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Cecilia Makiwane Phase 2,2791942,2791995.17
1483,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Dora Ngindza,308493,317405.75
1484,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Frere Hospital : East London,4359276,6578916.5
1485,Eastern cape - public works,Infrastructure,"Upgrade of Health Facilitiy- Hewu Hospital, Whittlesea",1575882,4104375.82
1486,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Isilimela Hospital,813599,915705.9
1487,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Joubertina Hospital,2209586,2323000.0
1488,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Komani Hospital Phase 1,667696,5344036.01
1489,Eastern cape - public works,Infrastructure,"Upgrade of Health Facilitiy- Livingstone Hospital, Port Elizabeth",5057288,11262604.18
1490,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Maclear Hospital,3487243,3487243.68
1491,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Mjanyana Hospital,1090646,13567102.42
1492,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Mt Ayliff Hospital,1750668,2188335.0
1493,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Mthatha General Hospital,8753129,48365014.8
1494,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Nkqubela CHC,1908837,4838909.92
1495,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Nompumelelo Hospital,254238,254237.88
1496,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Nompumelelo Hospital Phase 2,411700,730716.02
1497,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Orsmond Hospital: Sarah Baartman,2884915,3036752.3
1498,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- St Barnabas,2733932,2819941.16
1499,Eastern cape - public works,Infrastructure,"Upgrade of Health Facilitiy- St Barnabas Hospital, Libode",647135,784362.67
1500,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- St Elizabeth,758591,844991.25
1501,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Taylour Bequest,1324684,1655855.0
1502,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Victoria Hospital,664502,664501.74
1503,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy- Victoria Hospital Phase 2,902395,992105.0
1504,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Bambisana Hospital Phase 2,436956,448160.0
1505,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Butterworth,0,5732813.25
1506,Eastern cape - public works,Infrastructure,"Upgrade of Health Facilitiy-Dr Malizompehle Hospital, Tsolo",0,1500000.0
1507,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Empilisweni Hospital,4339756,5634146.7
1508,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Frontier Hospital,326998,395489.59
1509,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Grey Hospital,406784,461989.5
1510,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Humansdorp Hospital,3260944,3506350.0
1511,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Madzikane-ka-Zulu,332917,332916.5
1512,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Midlands Hospital,1269972,1359316.0
1513,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Nessie Knight Hospital: Qumbu,1927087,5291616.9
1514,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Ngqamakhwe CMH,140071,143246.4
1515,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-SS Gida Hospital,282297,283237.23
1516,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Sir Henry,5854179,7598690.86
1517,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Sir Henry (Mthatha General),1679769,1799931.01
1518,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Taylor Bequest Hospital: Matatiele,10517770,44923284.72
1519,Eastern cape - public works,Infrastructure,Upgrade of Health Facilitiy-Zithulele Hospital,923663,977511.5
1520,Eastern cape - public works,Infrastructure,Upgrade of Health Facility: Aliwal North Hospital,0,2954353.63
1521,Eastern cape - public works,Infrastructure,Upgrade of Health Facility: Frere Hospital: East London,0,744309.03
1522,Eastern cape - public works,Infrastructure,Upgrade of Health Facility: Lady Grey Hospital,0,352024.14
1523,Eastern cape - public works,Other,ACCOMMODATION,5542800,15539350.79
1524,Eastern cape - public works,Other,"COMPOUND,CLEANING DEO BLOCK",0,208601.38
1525,Eastern cape - public works,Other,Catering,576955,1137617.0
1526,Eastern cape - public works,Other,DELIVERY AND SUPPLY OF MATERIAL AS PER QUOTATION,0,334421.0
1527,Eastern cape - public works,Other,"FEES ,ACCOMMODATION",78848,159632.0
1528,Eastern cape - public works,Other,LABOUR AFTER HOUR SERVICE,176,1936.0
1529,Eastern cape - public works,Other,"PUMP,SPRAY FOG SPRAY",0,99999.99
1530,Eastern cape - public works,Other,REPAIR;RENOVATE BUILDING,6051380,48818261.23
1531,Eastern cape - public works,PPE000 Other PPEs,Cleaning Material/Gloves Cranberry silkcare powder free Latex M7817,2900,2521.52
1532,Eastern cape - public works,PPE000 Other PPEs,Cleaning Material/Gloves Cranberry silkcare powder free Latex S7816,5799,5043.04
1533,Eastern cape - public works,PPE000 Other PPEs,Cleaning Material/Steriwise hand disinfection gel,43975,38239.5
1534,Eastern cape - public works,PPE000 Other PPEs,Cleaning Material/Steriwise hand disinfection gel pump dispens,3462,3010.43
1535,Eastern cape - public works,PPE000 Other PPEs,Cleaning Material/Steriwise wipes in dispenser 100,2246,1953.05
1536,Eastern cape - public works,PPE000 Other PPEs,Disinfectant all purpose cleaner (ENVIROKLEEN),12000,12000.0
1537,Eastern cape - public works,PPE000 Other PPEs,Mask Dust Face,27600,27600.0
1538,Eastern cape - public works,PPE000 Other PPEs,SANITIZER DETERGENT,28752,28752.25
1539,Eastern cape - public works,PPE000 Other PPEs,Sanitary - Rental of Alchol Rub Hand sanitizer,0,11115.9
1540,Eastern cape - public works,PPE000 Other PPEs,Sanitation services (anti-microbial fogging and related products)Chris Hani,21951,21951.0
1541,Eastern cape - public works,PPE000 Other PPEs,Sanitation services (anti-microbial fogging and related products)Qhasana Building in Bhisho,28920,28920.4
1542,Eastern cape - public works,PPE000 Other PPEs,Sanitation services (anti-microbial fogging and related products)Sarah Baartman,114463,114462.5
1543,Eastern cape - public works,PPE000 Other PPEs,Wet Wipe Containers,27370,27370.0
1544,Eastern cape - public works,PPE004 Apron,0,997,997.05
1545,Eastern cape - public works,PPE011 Digital thermometer,0,70347,70347.48000000001
1546,Eastern cape - public works,PPE016 Sterile examination or surgical gloves,0,106950,106950.0
1547,Eastern cape - public works,PPE018 3 Layer fabric cloth masks,0,137634,137649.75
1548,Eastern cape - public works,PPE019 Surface sanitisers and disinfectants,0,40245,40245.17
1549,Eastern cape - public works,PPE020 Hand sanitisers and disinfectants,0,146924,145904.28
1550,Eastern cape - public works,PPE021 Sanitising of buildings,0,1003066,1761161.92
1551,Eastern cape - public works,PPE021 Sanitising of buildings,"CLEANING ;SERVICES, DEPARTMENTAL BUILDINGS",0,35390.01
1552,Eastern cape - public works,PPE021 Sanitising of buildings,Fumigation Services,0,50982.54
1553,Eastern cape - public works,PPE021 Sanitising of buildings,"PUMP,SPRAY FOG SPRAY",0,30000.0
1554,Ethekwini municipality,Food parcels,Lunch Packs for PRC Homeless,13000,40000.0
1555,Ethekwini municipality,Food parcels,Lundh Packs for PRC Homeless,31050,48000.0
1556,Ethekwini municipality,Other,ARTWORK SET UP &DTP,16089,13990.0
1557,Ethekwini municipality,Other,Back pack sprays,2415,2100.0
1558,Ethekwini municipality,Other,CAP MOP DISPOSABLE SINGLE,11075,9630.0
1559,Ethekwini municipality,Other,CLOTH ; MUTTON; 400 GRAM ROLLS,55200,96000.0
1560,Ethekwini municipality,Other,CONTAINER PLASTIC 20 LITRE,47470,103995.0
1561,Ethekwini municipality,Other,CONTAINER WATER 25LT WITH CAPS,17103,14872.5
1562,Ethekwini municipality,Other,COVID Road Marking Paint,5042,3887.0
1563,Ethekwini municipality,Other,Covid 19 Promotional/Corporate,0,10000.0
1564,Ethekwini municipality,Other,Eradispray Knapsacks,4485,3900.0
1565,Ethekwini municipality,Other,GLORIA SPRAYER 505T S/S 5LT,82695,71908.6
1566,Ethekwini municipality,Other,GLOVE KNITTED WRIST REDCOTE,172500,150000.0
1567,Ethekwini municipality,Other,KNAPSACK ENVIRO WITH SAFETY,393875,182900.0
1568,Ethekwini municipality,Other,Nebulizer mask-adult,182,158.25
1569,Ethekwini municipality,Other,Oxygen mask - adult,182,158.25
1570,Ethekwini municipality,Other,"SOAP ""PROTEX"" 100 GRM TABLETS",621000,540000.0
1571,Ethekwini municipality,Other,TANK JOJO/STATIC 5000 LT ON,9395500,37400000.0
1572,Ethekwini municipality,PPE002 Surgical masks for healt care workers,0,279398,273150.0
1573,Ethekwini municipality,PPE002 Surgical masks for healt care workers,3 ply disposable masks,9792,8515.0
1574,Ethekwini municipality,PPE002 Surgical masks for healt care workers,Elasticated 3 Layered Face,3335,2900.0
1575,Ethekwini municipality,PPE002 Surgical masks for healt care workers,MASK DUST DISPOSABLE SABS,5952700,9327450.0
1576,Ethekwini municipality,PPE002 Surgical masks for healt care workers,MASK N95 3M 1860 NIOSH HEALTH,21822500,19400000.0
1577,Ethekwini municipality,PPE002 Surgical masks for healt care workers,MASK N95 PARTICULATE,568607,154650.0
1578,Ethekwini municipality,PPE002 Surgical masks for healt care workers,MASK QUEEN CHARLOTTE BOX =100,4428,3850.0
1579,Ethekwini municipality,PPE002 Surgical masks for healt care workers,MASK SURGICAL,1542610,3500530.0
1580,Ethekwini municipality,PPE002 Surgical masks for healt care workers,Masks Surgical (50's) 3 ply,5693,4950.0
1581,Ethekwini municipality,PPE002 Surgical masks for healt care workers,Masks Surgical Boxes of 50's,16100,14000.0
1582,Ethekwini municipality,PPE003 Respirator mask,500X FFP2 DUST MASK,12000,12000.0
1583,Ethekwini municipality,PPE003 Respirator mask,DH QSA FFP2 DUSTMASK,9145,9145.0
1584,Ethekwini municipality,PPE003 Respirator mask,FFP 1 – Dust Masks - Pack/box,18850,2300.0
1585,Ethekwini municipality,PPE003 Respirator mask,dust mask CE0194,1725,864.0
1586,Ethekwini municipality,PPE004 Apron,0,0,4800.0
1587,Ethekwini municipality,PPE004 Apron,Apron Disposable white (100'),983,855.0
1588,Ethekwini municipality,PPE004 Apron,DISPOSABLE PLASTIC APRON,1200,1200.0
1589,Ethekwini municipality,PPE004 Apron,FULL LENGTH PVC APRONS,743,645.9
1590,Ethekwini municipality,PPE004 Apron,PVC BLUE APRON UNISEX 400g,1200,1200.0
1591,Ethekwini municipality,PPE006 Visor / Face Shield,0,0,12000.0
1592,Ethekwini municipality,PPE006 Visor / Face Shield,2X3 CLEAR PESPERX,0,21530.22
1593,Ethekwini municipality,PPE006 Visor / Face Shield,Cashier Shield : COVID 19,2174,1890.0
1594,Ethekwini municipality,PPE006 Visor / Face Shield,Desk Dividers Screen for Covid,0,10000.0
1595,Ethekwini municipality,PPE006 Visor / Face Shield,FACE SHEILD/SCREEN,495231,905000.0
1596,Ethekwini municipality,PPE006 Visor / Face Shield,FACE SHIELD PLASTIC,0,180.0
1597,Ethekwini municipality,PPE006 Visor / Face Shield,FACE SHIELD/SCREEN 450 MICRON,137713,119750.0
1598,Ethekwini municipality,PPE006 Visor / Face Shield,FACE SHIELDS,9133,7942.0
1599,Ethekwini municipality,PPE006 Visor / Face Shield,FULL FACE  PVC  FACE,1250,1087.0
1600,Ethekwini municipality,PPE006 Visor / Face Shield,Face Shield,560,560.0
1601,Ethekwini municipality,PPE006 Visor / Face Shield,Medical Grade Face Shield,1609,1399.0
1602,Ethekwini municipality,PPE006 Visor / Face Shield,Supply and Deliver Perspex,2501,2175.0
1603,Ethekwini municipality,PPE006 Visor / Face Shield,VISOR FOR MASK PROTECTIVE,150305,326500.0
1604,Ethekwini municipality,PPE008 Surgical gowns,Gowns- Disposable 40 microgram,13119,11700.0
1605,Ethekwini municipality,PPE009 Protective coveralls,0,0,4650.0
1606,Ethekwini municipality,PPE009 Protective coveralls,SURGICAL DISPOSABLE COVERALLS-,15931250,18750000.0
1607,Ethekwini municipality,PPE009 Protective coveralls,Supply & Deliver coveralls,0,0.0
1608,Ethekwini municipality,PPE010 Boot covers,OVERSHOE DISPOSABLE PAIR=1,14076,12240.0
